SN+ Sample Number (READONLY)+,XG+ Gravity Center+,YG+ Gravity Center+,ZG+ Gravity Center+,chloride_klassen{laag},chloride_klassen{midden},chloride_klassen{hoog}
4468168,13975.00,370975.00,-7.25,0,150,300
4468169,13975.00,370975.00,-6.75,0,0,0
4468170,13975.00,370975.00,-6.25,0,0,0
4468171,13975.00,370975.00,-5.75,0,0,0
4468172,13975.00,370975.00,-5.25,0,0,0
4468173,13975.00,370975.00,-4.75,0,0,0
4468174,13975.00,370975.00,-4.25,0,0,0
4468175,13975.00,370975.00,-3.75,0,0,0
4468176,13975.00,370975.00,-3.25,0,0,0
4468177,13975.00,370975.00,-2.75,0,0,0
4468178,13975.00,370975.00,-2.25,0,0,0
4468179,13975.00,370975.00,-1.75,0,0,0
4468180,13975.00,370975.00,-1.25,0,0,0
4468181,13975.00,370975.00,-0.75,0,0,0
4468182,13975.00,370975.00,-0.25,0,0,0
4468183,13975.00,370975.00,0.25,0,0,0
4468184,13975.00,370975.00,0.75,0,0,0
4468185,13975.00,370975.00,1.25,0,0,0
4468186,13975.00,370975.00,1.75,0,0,0
4468494,13975.00,371025.00,-39.25,0,0,300
4468495,13975.00,371025.00,-38.75,0,0,300
4468496,13975.00,371025.00,-38.25,0,0,300
4468497,13975.00,371025.00,-37.75,0,0,750
4468498,13975.00,371025.00,-37.25,0,0,1250
4468499,13975.00,371025.00,-36.75,0,0,1000
4468500,13975.00,371025.00,-36.25,0,0,1250
4468501,13975.00,371025.00,-35.75,0,0,1250
4468502,13975.00,371025.00,-35.25,0,0,1500
4468503,13975.00,371025.00,-34.75,0,150,1500
4468504,13975.00,371025.00,-34.25,0,300,1500
4468505,13975.00,371025.00,-33.75,0,500,2000
4468506,13975.00,371025.00,-33.25,150,1000,2000
4468507,13975.00,371025.00,-32.75,150,1250,2000
4468508,13975.00,371025.00,-32.25,300,1500,2000
4468509,13975.00,371025.00,-31.75,300,1500,2000
4468510,13975.00,371025.00,-31.25,300,1500,2000
4468511,13975.00,371025.00,-30.75,500,1500,2000
4468512,13975.00,371025.00,-30.25,500,1500,2000
4468513,13975.00,371025.00,-29.75,300,1500,3000
4468514,13975.00,371025.00,-29.25,500,2000,3000
4468515,13975.00,371025.00,-28.75,750,2000,3000
4468516,13975.00,371025.00,-28.25,750,2000,3000
4468517,13975.00,371025.00,-27.75,750,2000,3000
4468518,13975.00,371025.00,-27.25,750,2000,3000
4468519,13975.00,371025.00,-26.75,1000,2000,3000
4468520,13975.00,371025.00,-26.25,1500,3000,3000
4468521,13975.00,371025.00,-25.75,1500,3000,3000
4468522,13975.00,371025.00,-25.25,1500,3000,5000
4468523,13975.00,371025.00,-24.75,1500,3000,5000
4468524,13975.00,371025.00,-24.25,2000,3000,5000
4468525,13975.00,371025.00,-23.75,3000,5000,5000
4468526,13975.00,371025.00,-23.25,3000,5000,7500
4468527,13975.00,371025.00,-22.75,3000,5000,7500
4468528,13975.00,371025.00,-22.25,3000,5000,7500
4468529,13975.00,371025.00,-21.75,3000,5000,7500
4468530,13975.00,371025.00,-21.25,3000,5000,7500
4468531,13975.00,371025.00,-20.75,3000,5000,7500
4468532,13975.00,371025.00,-20.25,3000,5000,5000
4468533,13975.00,371025.00,-19.75,3000,5000,5000
4468534,13975.00,371025.00,-19.25,3000,5000,5000
4468535,13975.00,371025.00,-18.75,3000,5000,5000
4468536,13975.00,371025.00,-18.25,2000,3000,5000
4468537,13975.00,371025.00,-17.75,2000,3000,5000
4468538,13975.00,371025.00,-17.25,1500,3000,5000
4468539,13975.00,371025.00,-16.75,2000,3000,5000
4468540,13975.00,371025.00,-16.25,2000,3000,5000
4468541,13975.00,371025.00,-15.75,2000,3000,5000
4468542,13975.00,371025.00,-15.25,2000,3000,5000
4468543,13975.00,371025.00,-14.75,2000,3000,5000
4468544,13975.00,371025.00,-14.25,2000,3000,5000
4468545,13975.00,371025.00,-13.75,1500,3000,5000
4468546,13975.00,371025.00,-13.25,1500,3000,3000
4468547,13975.00,371025.00,-12.75,750,2000,3000
4468548,13975.00,371025.00,-12.25,500,2000,3000
4468549,13975.00,371025.00,-11.75,500,2000,3000
4468550,13975.00,371025.00,-11.25,300,1500,3000
4468551,13975.00,371025.00,-10.75,150,1500,2000
4468552,13975.00,371025.00,-10.25,150,1250,2000
4468553,13975.00,371025.00,-9.75,150,1250,2000
4468554,13975.00,371025.00,-9.25,150,1000,2000
4468555,13975.00,371025.00,-8.75,0,500,1500
4468556,13975.00,371025.00,-8.25,0,500,1500
4468557,13975.00,371025.00,-7.75,0,300,1250
4468558,13975.00,371025.00,-7.25,0,0,300
4468559,13975.00,371025.00,-6.75,0,0,0
4468560,13975.00,371025.00,-6.25,0,0,0
4468561,13975.00,371025.00,-5.75,0,0,0
4468562,13975.00,371025.00,-5.25,0,0,0
4468563,13975.00,371025.00,-4.75,0,0,0
4468564,13975.00,371025.00,-4.25,0,0,0
4468565,13975.00,371025.00,-3.75,0,0,0
4468566,13975.00,371025.00,-3.25,0,0,0
4468567,13975.00,371025.00,-2.75,0,0,0
4468568,13975.00,371025.00,-2.25,0,0,0
4468569,13975.00,371025.00,-1.75,0,0,0
4468570,13975.00,371025.00,-1.25,0,0,0
4468571,13975.00,371025.00,-0.75,0,0,0
4468572,13975.00,371025.00,-0.25,0,0,0
4468573,13975.00,371025.00,0.25,0,0,0
4468574,13975.00,371025.00,0.75,0,0,0
4468882,13975.00,371075.00,-40.25,0,0,0
4468883,13975.00,371075.00,-39.75,0,0,0
4468884,13975.00,371075.00,-39.25,0,0,150
4468885,13975.00,371075.00,-38.75,0,0,300
4468886,13975.00,371075.00,-38.25,0,0,300
4468887,13975.00,371075.00,-37.75,0,0,500
4468888,13975.00,371075.00,-37.25,0,0,750
4468889,13975.00,371075.00,-36.75,0,0,750
4468890,13975.00,371075.00,-36.25,0,0,1000
4468891,13975.00,371075.00,-35.75,0,0,1000
4468892,13975.00,371075.00,-35.25,0,0,1250
4468893,13975.00,371075.00,-34.75,0,0,1500
4468894,13975.00,371075.00,-34.25,0,300,1500
4468895,13975.00,371075.00,-33.75,0,750,2000
4468896,13975.00,371075.00,-33.25,0,1000,2000
4468897,13975.00,371075.00,-32.75,150,1250,2000
4468898,13975.00,371075.00,-32.25,150,1250,2000
4468899,13975.00,371075.00,-31.75,0,1250,2000
4468900,13975.00,371075.00,-31.25,150,1250,2000
4468901,13975.00,371075.00,-30.75,150,1250,2000
4468902,13975.00,371075.00,-30.25,300,1500,2000
4468903,13975.00,371075.00,-29.75,500,2000,3000
4468904,13975.00,371075.00,-29.25,750,2000,3000
4468905,13975.00,371075.00,-28.75,750,2000,3000
4468906,13975.00,371075.00,-28.25,750,2000,3000
4468907,13975.00,371075.00,-27.75,500,2000,3000
4468908,13975.00,371075.00,-27.25,750,2000,3000
4468909,13975.00,371075.00,-26.75,1000,2000,3000
4468910,13975.00,371075.00,-26.25,1500,3000,5000
4468911,13975.00,371075.00,-25.75,1500,3000,5000
4468912,13975.00,371075.00,-25.25,2000,3000,5000
4468913,13975.00,371075.00,-24.75,2000,3000,5000
4468914,13975.00,371075.00,-24.25,2000,3000,5000
4468915,13975.00,371075.00,-23.75,3000,5000,7500
4468916,13975.00,371075.00,-23.25,3000,5000,7500
4468917,13975.00,371075.00,-22.75,5000,7500,7500
4468918,13975.00,371075.00,-22.25,5000,5000,7500
4468919,13975.00,371075.00,-21.75,5000,5000,7500
4468920,13975.00,371075.00,-21.25,5000,5000,7500
4468921,13975.00,371075.00,-20.75,3000,5000,7500
4468922,13975.00,371075.00,-20.25,3000,5000,7500
4468923,13975.00,371075.00,-19.75,3000,5000,5000
4468924,13975.00,371075.00,-19.25,3000,5000,5000
4468925,13975.00,371075.00,-18.75,3000,3000,5000
4468926,13975.00,371075.00,-18.25,2000,3000,5000
4468927,13975.00,371075.00,-17.75,2000,3000,5000
4468928,13975.00,371075.00,-17.25,2000,3000,5000
4468929,13975.00,371075.00,-16.75,2000,3000,5000
4468930,13975.00,371075.00,-16.25,2000,3000,5000
4468931,13975.00,371075.00,-15.75,1500,3000,5000
4468932,13975.00,371075.00,-15.25,1500,3000,5000
4468933,13975.00,371075.00,-14.75,1500,3000,5000
4468934,13975.00,371075.00,-14.25,1500,3000,5000
4468935,13975.00,371075.00,-13.75,1500,3000,3000
4468936,13975.00,371075.00,-13.25,750,2000,3000
4468937,13975.00,371075.00,-12.75,150,2000,3000
4468938,13975.00,371075.00,-12.25,150,2000,3000
4468939,13975.00,371075.00,-11.75,150,2000,3000
4468940,13975.00,371075.00,-11.25,150,1500,3000
4468941,13975.00,371075.00,-10.75,0,1000,2000
4468942,13975.00,371075.00,-10.25,0,1000,2000
4468943,13975.00,371075.00,-9.75,0,1000,2000
4468944,13975.00,371075.00,-9.25,0,500,2000
4468945,13975.00,371075.00,-8.75,0,300,1500
4468946,13975.00,371075.00,-8.25,0,300,1250
4468947,13975.00,371075.00,-7.75,0,150,1000
4468948,13975.00,371075.00,-7.25,0,0,150
4468949,13975.00,371075.00,-6.75,0,0,0
4468950,13975.00,371075.00,-6.25,0,0,0
4468951,13975.00,371075.00,-5.75,0,0,0
4468952,13975.00,371075.00,-5.25,0,0,0
4468953,13975.00,371075.00,-4.75,0,0,0
4468954,13975.00,371075.00,-4.25,0,0,0
4468955,13975.00,371075.00,-3.75,0,0,0
4468956,13975.00,371075.00,-3.25,0,0,0
4468957,13975.00,371075.00,-2.75,0,0,0
4468958,13975.00,371075.00,-2.25,0,0,0
4468959,13975.00,371075.00,-1.75,0,0,0
4468960,13975.00,371075.00,-1.25,0,0,0
4468961,13975.00,371075.00,-0.75,0,0,0
4468962,13975.00,371075.00,-0.25,0,0,0
4468963,13975.00,371075.00,0.25,0,0,0
4468964,13975.00,371075.00,0.75,0,0,0
4469271,13975.00,371125.00,-40.75,0,0,0
4469272,13975.00,371125.00,-40.25,0,0,0
4469273,13975.00,371125.00,-39.75,0,0,0
4469274,13975.00,371125.00,-39.25,0,0,150
4469275,13975.00,371125.00,-38.75,0,0,300
4469276,13975.00,371125.00,-38.25,0,0,300
4469277,13975.00,371125.00,-37.75,0,0,500
4469278,13975.00,371125.00,-37.25,0,0,750
4469279,13975.00,371125.00,-36.75,0,0,750
4469280,13975.00,371125.00,-36.25,0,0,1000
4469281,13975.00,371125.00,-35.75,0,0,1000
4469282,13975.00,371125.00,-35.25,0,0,1250
4469283,13975.00,371125.00,-34.75,0,150,1500
4469284,13975.00,371125.00,-34.25,0,300,1500
4469285,13975.00,371125.00,-33.75,0,500,1500
4469286,13975.00,371125.00,-33.25,0,750,2000
4469287,13975.00,371125.00,-32.75,0,1000,2000
4469288,13975.00,371125.00,-32.25,300,1250,2000
4469289,13975.00,371125.00,-31.75,300,1500,2000
4469290,13975.00,371125.00,-31.25,500,1250,2000
4469291,13975.00,371125.00,-30.75,500,1500,2000
4469292,13975.00,371125.00,-30.25,500,1500,3000
4469293,13975.00,371125.00,-29.75,500,1500,3000
4469294,13975.00,371125.00,-29.25,750,2000,3000
4469295,13975.00,371125.00,-28.75,750,2000,3000
4469296,13975.00,371125.00,-28.25,750,2000,3000
4469297,13975.00,371125.00,-27.75,1000,2000,3000
4469298,13975.00,371125.00,-27.25,1000,2000,3000
4469299,13975.00,371125.00,-26.75,1500,3000,3000
4469300,13975.00,371125.00,-26.25,1500,3000,3000
4469301,13975.00,371125.00,-25.75,1500,3000,5000
4469302,13975.00,371125.00,-25.25,2000,3000,5000
4469303,13975.00,371125.00,-24.75,2000,5000,5000
4469304,13975.00,371125.00,-24.25,2000,3000,5000
4469305,13975.00,371125.00,-23.75,3000,5000,5000
4469306,13975.00,371125.00,-23.25,3000,5000,7500
4469307,13975.00,371125.00,-22.75,5000,5000,7500
4469308,13975.00,371125.00,-22.25,3000,5000,7500
4469309,13975.00,371125.00,-21.75,5000,5000,7500
4469310,13975.00,371125.00,-21.25,3000,5000,7500
4469311,13975.00,371125.00,-20.75,3000,5000,7500
4469312,13975.00,371125.00,-20.25,3000,5000,5000
4469313,13975.00,371125.00,-19.75,3000,5000,5000
4469314,13975.00,371125.00,-19.25,3000,5000,5000
4469315,13975.00,371125.00,-18.75,3000,5000,5000
4469316,13975.00,371125.00,-18.25,2000,3000,5000
4469317,13975.00,371125.00,-17.75,2000,3000,5000
4469318,13975.00,371125.00,-17.25,1000,2000,3000
4469319,13975.00,371125.00,-16.75,1500,3000,5000
4469320,13975.00,371125.00,-16.25,1500,3000,3000
4469321,13975.00,371125.00,-15.75,1500,3000,3000
4469322,13975.00,371125.00,-15.25,0,1500,3000
4469323,13975.00,371125.00,-14.75,500,3000,3000
4469324,13975.00,371125.00,-14.25,500,3000,3000
4469325,13975.00,371125.00,-13.75,500,3000,3000
4469326,13975.00,371125.00,-13.25,150,2000,3000
4469327,13975.00,371125.00,-12.75,0,1500,3000
4469328,13975.00,371125.00,-12.25,0,750,2000
4469329,13975.00,371125.00,-11.75,0,1500,3000
4469330,13975.00,371125.00,-11.25,0,150,2000
4469331,13975.00,371125.00,-10.75,0,150,2000
4469332,13975.00,371125.00,-10.25,0,150,2000
4469333,13975.00,371125.00,-9.75,0,0,2000
4469334,13975.00,371125.00,-9.25,0,0,1500
4469335,13975.00,371125.00,-8.75,0,150,1250
4469336,13975.00,371125.00,-8.25,0,150,1000
4469337,13975.00,371125.00,-7.75,0,150,750
4469338,13975.00,371125.00,-7.25,0,0,150
4469339,13975.00,371125.00,-6.75,0,0,0
4469340,13975.00,371125.00,-6.25,0,0,0
4469341,13975.00,371125.00,-5.75,0,0,0
4469342,13975.00,371125.00,-5.25,0,0,0
4469343,13975.00,371125.00,-4.75,0,0,0
4469344,13975.00,371125.00,-4.25,0,0,0
4469345,13975.00,371125.00,-3.75,0,0,0
4469346,13975.00,371125.00,-3.25,0,0,0
4469347,13975.00,371125.00,-2.75,0,0,0
4469348,13975.00,371125.00,-2.25,0,0,0
4469349,13975.00,371125.00,-1.75,0,0,0
4469350,13975.00,371125.00,-1.25,0,0,0
4469351,13975.00,371125.00,-0.75,0,0,0
4469352,13975.00,371125.00,-0.25,0,0,0
4469353,13975.00,371125.00,0.25,0,0,0
4469354,13975.00,371125.00,0.75,0,0,0
4469658,13975.00,371175.00,-42.25,0,0,0
4469659,13975.00,371175.00,-41.75,0,0,0
4469660,13975.00,371175.00,-41.25,0,0,0
4469661,13975.00,371175.00,-40.75,0,0,0
4469662,13975.00,371175.00,-40.25,0,0,0
4469663,13975.00,371175.00,-39.75,0,0,0
4469664,13975.00,371175.00,-39.25,0,0,0
4469665,13975.00,371175.00,-38.75,0,0,150
4469666,13975.00,371175.00,-38.25,0,0,300
4469667,13975.00,371175.00,-37.75,0,0,500
4469668,13975.00,371175.00,-37.25,0,0,750
4469669,13975.00,371175.00,-36.75,0,0,750
4469670,13975.00,371175.00,-36.25,0,0,750
4469671,13975.00,371175.00,-35.75,0,0,1000
4469672,13975.00,371175.00,-35.25,0,0,1250
4469673,13975.00,371175.00,-34.75,0,0,1500
4469674,13975.00,371175.00,-34.25,0,300,1500
4469675,13975.00,371175.00,-33.75,0,500,1500
4469676,13975.00,371175.00,-33.25,150,1000,2000
4469677,13975.00,371175.00,-32.75,150,1000,2000
4469678,13975.00,371175.00,-32.25,300,1250,2000
4469679,13975.00,371175.00,-31.75,300,1250,2000
4469680,13975.00,371175.00,-31.25,500,1500,2000
4469681,13975.00,371175.00,-30.75,500,1500,2000
4469682,13975.00,371175.00,-30.25,500,1500,2000
4469683,13975.00,371175.00,-29.75,500,1500,3000
4469684,13975.00,371175.00,-29.25,500,1500,3000
4469685,13975.00,371175.00,-28.75,500,1500,3000
4469686,13975.00,371175.00,-28.25,750,2000,3000
4469687,13975.00,371175.00,-27.75,1000,2000,3000
4469688,13975.00,371175.00,-27.25,1250,2000,3000
4469689,13975.00,371175.00,-26.75,1500,3000,3000
4469690,13975.00,371175.00,-26.25,2000,3000,5000
4469691,13975.00,371175.00,-25.75,2000,3000,5000
4469692,13975.00,371175.00,-25.25,2000,3000,5000
4469693,13975.00,371175.00,-24.75,2000,3000,5000
4469694,13975.00,371175.00,-24.25,2000,3000,5000
4469695,13975.00,371175.00,-23.75,3000,5000,5000
4469696,13975.00,371175.00,-23.25,3000,5000,5000
4469697,13975.00,371175.00,-22.75,3000,5000,7500
4469698,13975.00,371175.00,-22.25,3000,5000,7500
4469699,13975.00,371175.00,-21.75,3000,5000,7500
4469700,13975.00,371175.00,-21.25,3000,5000,7500
4469701,13975.00,371175.00,-20.75,3000,5000,5000
4469702,13975.00,371175.00,-20.25,2000,3000,5000
4469703,13975.00,371175.00,-19.75,1500,3000,5000
4469704,13975.00,371175.00,-19.25,1500,3000,5000
4469705,13975.00,371175.00,-18.75,1250,3000,5000
4469706,13975.00,371175.00,-18.25,1250,3000,5000
4469707,13975.00,371175.00,-17.75,1000,2000,3000
4469708,13975.00,371175.00,-17.25,500,2000,3000
4469709,13975.00,371175.00,-16.75,150,2000,3000
4469710,13975.00,371175.00,-16.25,300,1500,3000
4469711,13975.00,371175.00,-15.75,0,1500,3000
4469712,13975.00,371175.00,-15.25,0,1500,3000
4469713,13975.00,371175.00,-14.75,0,1500,3000
4469714,13975.00,371175.00,-14.25,0,1500,3000
4469715,13975.00,371175.00,-13.75,0,1500,3000
4469716,13975.00,371175.00,-13.25,0,1500,3000
4469717,13975.00,371175.00,-12.75,0,1250,2000
4469718,13975.00,371175.00,-12.25,0,500,2000
4469719,13975.00,371175.00,-11.75,0,0,2000
4469720,13975.00,371175.00,-11.25,0,0,1500
4469721,13975.00,371175.00,-10.75,0,0,1500
4469722,13975.00,371175.00,-10.25,0,0,1500
4469723,13975.00,371175.00,-9.75,0,0,1500
4469724,13975.00,371175.00,-9.25,0,0,1000
4469725,13975.00,371175.00,-8.75,0,0,500
4469726,13975.00,371175.00,-8.25,0,0,500
4469727,13975.00,371175.00,-7.75,0,0,500
4469728,13975.00,371175.00,-7.25,0,0,150
4469729,13975.00,371175.00,-6.75,0,0,0
4469730,13975.00,371175.00,-6.25,0,0,0
4469731,13975.00,371175.00,-5.75,0,0,0
4469732,13975.00,371175.00,-5.25,0,0,0
4469733,13975.00,371175.00,-4.75,0,0,0
4469734,13975.00,371175.00,-4.25,0,0,0
4469735,13975.00,371175.00,-3.75,0,0,0
4469736,13975.00,371175.00,-3.25,0,0,0
4469737,13975.00,371175.00,-2.75,0,0,0
4469738,13975.00,371175.00,-2.25,0,0,0
4469739,13975.00,371175.00,-1.75,0,0,0
4469740,13975.00,371175.00,-1.25,0,0,0
4469741,13975.00,371175.00,-0.75,0,0,0
4469742,13975.00,371175.00,-0.25,0,0,0
4469743,13975.00,371175.00,0.25,0,0,0
4469744,13975.00,371175.00,0.75,0,0,0
4470043,13975.00,371225.00,-44.75,0,0,0
4470044,13975.00,371225.00,-44.25,0,0,0
4470045,13975.00,371225.00,-43.75,0,0,0
4470046,13975.00,371225.00,-43.25,0,0,0
4470047,13975.00,371225.00,-42.75,0,0,0
4470048,13975.00,371225.00,-42.25,0,0,0
4470049,13975.00,371225.00,-41.75,0,0,0
4470050,13975.00,371225.00,-41.25,0,0,0
4470051,13975.00,371225.00,-40.75,0,0,0
4470052,13975.00,371225.00,-40.25,0,0,0
4470053,13975.00,371225.00,-39.75,0,0,0
4470054,13975.00,371225.00,-39.25,0,0,0
4470055,13975.00,371225.00,-38.75,0,0,150
4470056,13975.00,371225.00,-38.25,0,0,150
4470057,13975.00,371225.00,-37.75,0,0,300
4470058,13975.00,371225.00,-37.25,0,0,300
4470059,13975.00,371225.00,-36.75,0,0,500
4470060,13975.00,371225.00,-36.25,0,0,1000
4470061,13975.00,371225.00,-35.75,0,0,1000
4470062,13975.00,371225.00,-35.25,0,0,1000
4470063,13975.00,371225.00,-34.75,0,150,1500
4470064,13975.00,371225.00,-34.25,0,300,1500
4470065,13975.00,371225.00,-33.75,0,500,1500
4470066,13975.00,371225.00,-33.25,0,750,1500
4470067,13975.00,371225.00,-32.75,0,1000,2000
4470068,13975.00,371225.00,-32.25,150,750,2000
4470069,13975.00,371225.00,-31.75,300,1250,2000
4470070,13975.00,371225.00,-31.25,500,1500,2000
4470071,13975.00,371225.00,-30.75,750,1500,2000
4470072,13975.00,371225.00,-30.25,750,1500,2000
4470073,13975.00,371225.00,-29.75,750,1500,2000
4470074,13975.00,371225.00,-29.25,750,1500,3000
4470075,13975.00,371225.00,-28.75,750,1500,3000
4470076,13975.00,371225.00,-28.25,750,2000,3000
4470077,13975.00,371225.00,-27.75,1250,3000,3000
4470078,13975.00,371225.00,-27.25,1250,3000,3000
4470079,13975.00,371225.00,-26.75,1500,3000,5000
4470080,13975.00,371225.00,-26.25,1500,3000,5000
4470081,13975.00,371225.00,-25.75,1500,3000,5000
4470082,13975.00,371225.00,-25.25,2000,3000,5000
4470083,13975.00,371225.00,-24.75,2000,3000,5000
4470084,13975.00,371225.00,-24.25,2000,3000,5000
4470085,13975.00,371225.00,-23.75,3000,3000,5000
4470086,13975.00,371225.00,-23.25,3000,3000,5000
4470087,13975.00,371225.00,-22.75,3000,3000,5000
4470088,13975.00,371225.00,-22.25,3000,5000,5000
4470089,13975.00,371225.00,-21.75,3000,3000,5000
4470090,13975.00,371225.00,-21.25,3000,3000,5000
4470091,13975.00,371225.00,-20.75,2000,3000,5000
4470092,13975.00,371225.00,-20.25,1000,3000,5000
4470093,13975.00,371225.00,-19.75,1000,3000,5000
4470094,13975.00,371225.00,-19.25,1000,3000,5000
4470095,13975.00,371225.00,-18.75,1000,2000,5000
4470096,13975.00,371225.00,-18.25,500,2000,5000
4470097,13975.00,371225.00,-17.75,500,1500,3000
4470098,13975.00,371225.00,-17.25,0,1000,3000
4470099,13975.00,371225.00,-16.75,0,1000,3000
4470100,13975.00,371225.00,-16.25,0,1000,3000
4470101,13975.00,371225.00,-15.75,0,1000,3000
4470102,13975.00,371225.00,-15.25,0,1000,3000
4470103,13975.00,371225.00,-14.75,0,1000,3000
4470104,13975.00,371225.00,-14.25,0,1000,3000
4470105,13975.00,371225.00,-13.75,0,1000,3000
4470106,13975.00,371225.00,-13.25,0,750,3000
4470107,13975.00,371225.00,-12.75,0,300,2000
4470108,13975.00,371225.00,-12.25,0,150,1500
4470109,13975.00,371225.00,-11.75,0,0,1500
4470110,13975.00,371225.00,-11.25,0,0,1500
4470111,13975.00,371225.00,-10.75,0,0,1000
4470112,13975.00,371225.00,-10.25,0,0,1000
4470113,13975.00,371225.00,-9.75,0,0,1000
4470114,13975.00,371225.00,-9.25,0,0,750
4470115,13975.00,371225.00,-8.75,0,0,300
4470116,13975.00,371225.00,-8.25,0,0,300
4470117,13975.00,371225.00,-7.75,0,0,150
4470118,13975.00,371225.00,-7.25,0,0,0
4470119,13975.00,371225.00,-6.75,0,0,0
4470120,13975.00,371225.00,-6.25,0,0,0
4470121,13975.00,371225.00,-5.75,0,0,0
4470122,13975.00,371225.00,-5.25,0,0,0
4470123,13975.00,371225.00,-4.75,0,0,0
4470124,13975.00,371225.00,-4.25,0,0,0
4470125,13975.00,371225.00,-3.75,0,0,0
4470126,13975.00,371225.00,-3.25,0,0,0
4470127,13975.00,371225.00,-2.75,0,0,0
4470128,13975.00,371225.00,-2.25,0,0,0
4470129,13975.00,371225.00,-1.75,0,0,0
4470130,13975.00,371225.00,-1.25,0,0,0
4470131,13975.00,371225.00,-0.75,0,0,0
4470132,13975.00,371225.00,-0.25,0,0,0
4470133,13975.00,371225.00,0.25,0,0,0
4470134,13975.00,371225.00,0.75,0,0,0
4470432,13975.00,371275.00,-45.25,0,0,0
4470433,13975.00,371275.00,-44.75,0,0,0
4470434,13975.00,371275.00,-44.25,0,0,0
4470435,13975.00,371275.00,-43.75,0,0,0
4470436,13975.00,371275.00,-43.25,0,0,0
4470437,13975.00,371275.00,-42.75,0,0,0
4470438,13975.00,371275.00,-42.25,0,0,0
4470439,13975.00,371275.00,-41.75,0,0,0
4470440,13975.00,371275.00,-41.25,0,0,0
4470441,13975.00,371275.00,-40.75,0,0,0
4470442,13975.00,371275.00,-40.25,0,0,0
4470443,13975.00,371275.00,-39.75,0,0,0
4470444,13975.00,371275.00,-39.25,0,0,0
4470445,13975.00,371275.00,-38.75,0,0,150
